Year,Rank,Distributor,Movies,1995 Gross,Tickets,Share
2012,131,CAVU Releasing,1,"$3,386",425,0.00
2012,132,Seventh Art Releasing,1,"$3,178",399,0.00
2012,133,Afterlight Pictures,1,"$2,592",325,0.00
2012,134,Garvity Arch,1,"$1,872",235,0.00
2012,135,Kino International,1,$672,84,0.00
2013,1,Warner Bros.,27,"$1,858,548,892","228,603,786",17.07
2013,2,Walt Disney,17,"$1,739,045,292","213,904,700",15.97
2013,3,Universal,19,"$1,396,510,275","171,772,471",12.83
2013,4,Sony Pictures,19,"$1,155,691,747","142,151,498",10.61
2013,5,20th Century Fox,20,"$1,068,879,026","131,473,427",9.82
2013,6,Lionsgate,23,"$1,055,159,117","129,785,858",9.69
2013,7,Paramount Pictures,16,"$994,078,331","122,272,850",9.13
2013,8,Weinstein Co.,22,"$452,204,441","55,621,692",4.15
2013,9,Relativity,9,"$241,948,226","29,759,925",2.22
2013,10,FilmDistrict,6,"$213,471,308","26,257,230",1.96
2013,11,Open Road,9,"$150,140,477","18,467,459",1.38
2013,12,Fox Searchlight,10,"$107,779,147","13,256,961",0.99
2013,13,Focus Features,9,"$95,281,091","11,719,687",0.88
2013,14,CBS Films,5,"$90,856,768","11,175,491",0.83
2013,15,Sony Pictures Classics,20,"$69,544,128","8,554,003",0.64
2013,16,Roadside Attractions,13,"$47,976,097","5,901,111",0.44
2013,17,A24,5,"$27,871,548","3,428,232",0.26
2013,18,IFC Films,34,"$10,810,319","1,329,665",0.10
2013,19,UTV Communications,9,"$9,538,920","1,173,295",0.09
2013,20,Yash Raj Films,2,"$8,212,872","1,010,192",0.08
2013,21,Eros Entertainment,6,"$7,620,102","937,279",0.07
2013,22,Magnolia Pictures,31,"$7,090,994","872,184",0.07
2013,23,RADiUS-TWC,2,"$6,014,044","739,734",0.06
2013,24,Samuel Goldwyn Films,5,"$5,365,345","659,941",0.05
2013,25,High Top Releasing,5,"$3,847,527","473,248",0.04
2013,26,Picturehouse,1,"$3,419,967","420,660",0.03
2013,27,Alchemy,6,"$3,196,339","393,151",0.03
2013,28,Cohen Media Group,8,"$2,582,704","317,672",0.02
2013,29,IMAX Films,3,"$2,449,832","301,332",0.02
2013,30,National Geographic Entertainment,3,"$2,420,846","297,766",0.02
2013,31,Entertainment One,10,"$2,340,909","287,929",0.02
2013,32,Shorts International,1,"$2,142,342","263,510",0.02
2013,33,Reliance Big Pictures,2,"$2,015,204","247,872",0.02
2013,34,Music Box Films,10,"$1,725,943","212,288",0.02
2013,35,Echolight Studios,2,"$1,702,594","209,421",0.02
2013,36,Mongrel Media,23,"$1,701,799","209,314",0.02
2013,37,Ficus,1,"$1,582,476","194,646",0.01
2013,38,Purdie Distribution,1,"$1,573,124","193,496",0.01
2013,39,Cinedigm,11,"$1,571,606","193,304",0.01
2013,40,Arenas Entertainment,1,"$1,559,556","191,827",0.01
2013,41,LD Entertainment,1,"$1,436,862","176,735",0.01
2013,42,Kino Lorber,26,"$1,430,790","175,976",0.01
2013,43,Zeitgeist,7,"$1,303,438","160,321",0.01
2013,44,Anchor Bay Entertainment,14,"$1,302,798","160,236",0.01
2013,45,Viva Entertainment,2,"$1,301,339","160,065",0.01
2013,46,Radius,4,"$1,292,347","158,959",0.01
2013,47,Freestyle Releasing,9,"$1,192,502","146,675",0.01
2013,48,GKIDS,2,"$1,136,796","139,827",0.01
2013,49,RCR Media Group,1,"$1,034,589","127,255",0.01
2013,50,Janus Films,2,"$959,253","117,988",0.01
2013,51,First Run Features,24,"$953,272","117,243",0.01
2013,52,Exclusive Releasing,2,"$943,459","116,045",0.01
2013,53,Variance Films,10,"$884,573","108,800",0.01
2013,54,Docurama,1,"$849,521","104,492",0.01
2013,55,Gathr Films,1,"$849,484","104,487",0.01
2013,56,Drafthouse Films,6,"$696,592","85,679",0.01
2013,57,"Callbox, LLC",1,"$693,125","85,255",0.01
2013,58,Well Go USA,4,"$680,153","83,657",0.01
2013,59,Strand,14,"$649,396","79,871",0.01
2013,60,Cinema Guild,3,"$623,675","76,711",0.01
2013,61,TriBeca Films,16,"$600,339","73,834",0.01
2013,62,International Film Circuit,3,"$578,547","71,161",0.01
2013,63,Codeblack Entertainment,1,"$494,608","60,837",0.00
2013,64,Pan Media & Entertainment,1,"$484,112","59,546",0.00
2013,65,Oscilloscope Pictures,10,"$448,283","55,136",0.00
2013,66,erbp Film,1,"$444,098","54,624",0.00
2013,67,Film Arcade,4,"$440,508","54,181",0.00
2013,68,Paladin,3,"$374,697","46,086",0.00
2013,69,China Lion Film Distribution,1,"$345,000","42,435",0.00
2013,70,"AwesomenessTV, Conjunction Films ",1,"$344,500","42,373",0.00
2013,71,Main Street,1,"$258,656","31,815",0.00
2013,72,Indomina Releasing,2,"$237,464","29,207",0.00
2013,73,Brainstorm Media,3,"$220,525","27,123",0.00
2013,74,MGM,1,"$214,618","26,398",0.00
2013,75,Paramount Vantage,1,"$193,906","23,850",0.00
2013,76,Alive Mind,3,"$193,056","23,745",0.00
2013,77,Producers Distribution Agency,2,"$192,705","23,702",0.00
2013,78,Eleven Arts,1,"$190,478","23,429",0.00
2013,79,Magnet Pictures,5,"$171,467","21,088",0.00
2013,80,CJ Entertainment,4,"$171,290","21,067",0.00
2013,81,Rocky Mountain Pictures,1,"$152,223","18,723",0.00
2013,82,Distrib Films,3,"$142,079","17,474",0.00
2013,83,Rada Film Group,1,"$136,385","16,775",0.00
2013,84,CODEBLACK Films/Lionsgate,1,"$129,102","15,879",0.00
2013,85,Excel Entertainment,1,"$124,221","15,279",0.00
2013,86,XLrator Media,1,"$117,090","14,402",0.00
2013,87,MPI Media Group,1,"$109,376","13,453",0.00
2013,88,Abramorama Films,3,"$104,027","12,794",0.00
2013,89,Gabriel's Messenger Films,1,"$93,690","11,523",0.00
2013,90,AMC Independent,1,"$87,783","10,797",0.00
2013,91,Paladin/108 Media,2,"$87,078","10,710",0.00
2013,92,Rialto Pictures,6,"$84,407","10,379",0.00
2013,93,Monterey Media,3,"$82,042","10,090",0.00
2013,94,Onyx Films,1,"$79,627","9,794",0.00
2013,95,Liberty Street Films,1,"$77,619","9,547",0.00
2013,96,Adopt Films,1,"$65,635","8,073",0.00
2013,97,SnagFilms,1,"$63,105","7,761",0.00
2013,98,Image Entertainment,1,"$61,847","7,607",0.00
2013,99,Screen Media Films,1,"$55,301","6,802",0.00
2013,100,Riverrain,1,"$54,466","6,699",0.00
2013,101,Noujaim Films,1,"$52,954","6,513",0.00
2013,102,Area 23a,2,"$49,116","6,041",0.00
2013,103,Le Petit Canyon Productions,1,"$46,437","5,711",0.00
2013,104,Wolfe Releasing,1,"$45,502","5,596",0.00
2013,105,Lambert Releasing,1,"$45,000","5,535",0.00
2013,106,Rockstone Releasing,1,"$41,537","5,109",0.00
2013,107,Ketchup Entertainment,2,"$41,480","5,101",0.00
2013,108,Page 124 Productions,1,"$41,072","5,051",0.00
2013,109,Submarine Deluxe,1,"$39,901","4,907",0.00
2013,110,Fine Line,1,"$38,933","4,788",0.00
2013,111,Phase 4 Films Sameul Goldwyn Films,1,"$38,856","4,779",0.00
2013,112,WellSpring,1,"$37,984","4,672",0.00
2013,113,Vitagraph Films,1,"$33,300","4,095",0.00
2013,114,APD/Cinema Conservancy,2,"$31,930","3,926",0.00
2013,115,IFC Midnight,2,"$31,382","3,859",0.00
2013,116,Long Shot Factory,1,"$30,515","3,753",0.00
2013,117,Steelyard Pictures,1,"$30,444","3,744",0.00
2013,118,Cinipix,1,"$29,863","3,673",0.00
2013,119,The Film Desk,7,"$28,535","3,507",0.00
2013,120,FilmBuff,1,"$27,595","3,394",0.00
2013,121,Doppelganger Releasing,3,"$26,958","3,314",0.00
2013,122,Zipporah,1,"$26,482","3,257",0.00
2013,123,Artists Public Domain/Cinema Conservancy,2,"$22,669","2,787",0.00
2013,124,Self Distributed,2,"$22,200","2,730",0.00
2013,125,"Ghosts Media, Inc.",1,"$20,709","2,547",0.00
2013,126,House Lights Media,1,"$19,186","2,359",0.00
2013,127,Film Movement,1,"$19,160","2,356",0.00
2013,128,Dada Films,1,"$17,669","2,173",0.00
2013,129,Indican Pictures,2,"$17,659","2,171",0.00
2013,130,The Film Collective,1,"$16,772","2,062",0.00
2013,131,FlyRock Media,1,"$12,891","1,585",0.00
2013,132,Loki Films,1,"$12,805","1,575",0.00
2013,133,Castle Hill Productions,1,"$11,779","1,448",0.00
2013,134,ARC Entertainment,1,"$11,709","1,440",0.00
2013,135,Driving With Our Eyes Shut,2,"$10,660","1,310",0.00
2013,136,Starz Media,1,"$10,443","1,284",0.00
2013,137,Area23a/FilmBuff,1,"$9,939","1,222",0.00
2013,138,Bonfire Films of America,1,"$9,796","1,204",0.00
2013,139,Vanguardia Films,1,"$9,338","1,148",0.00
2013,140,ArtMattan Productions,1,"$8,836","1,086",0.00
2013,141,Lot 47 Films,1,"$6,949",854,0.00
2013,142,ATO Pictures,1,"$6,254",769,0.00
2013,143,Hiltz Squared,1,"$5,909",726,0.00
2013,144,Hybrid Pictures,1,"$4,080",501,0.00
2013,145,Ohio Street Pictures,1,"$4,000",492,0.00
2013,146,Cinema Libre,1,"$3,400",418,0.00
2013,147,Arclight Films,1,"$3,328",409,0.00
2013,148,IM Global/Blumhouse,1,"$3,080",378,0.00
2013,149,Cinema Purgatorio,1,"$2,498",307,0.00
2013,150,Archstone Entertainment,1,"$2,241",275,0.00
2013,151,Walking Shadows,1,"$2,210",271,0.00
2013,152,Reacter 88 Studios,1,"$2,207",271,0.00
2013,153,New World,1,"$2,068",254,0.00
2013,154,Film Forum,1,"$1,190",146,0.00
2013,155,Afterlight Pictures,1,"$1,170",143,0.00
2013,156,levelFILM,1,"$1,037",127,0.00
2014,1,20th Century Fox,23,"$1,768,595,952","216,474,400",17.22
2014,2,Walt Disney,18,"$1,602,064,779","196,091,151",15.59
2014,3,Warner Bros.,31,"$1,562,804,680","191,285,747",15.21
2014,4,Sony Pictures,22,"$1,257,971,227","153,974,434",12.25
2014,5,Universal,19,"$1,103,203,468","135,031,016",10.74
2014,6,Paramount Pictures,16,"$1,007,439,212","123,309,565",9.81
2014,7,Lionsgate,22,"$728,584,878","89,178,062",7.09
2014,8,Weinstein Co.,18,"$230,035,008","28,156,049",2.24
2014,9,Relativity,13,"$201,202,223","24,626,949",1.96
2014,10,Open Road,8,"$161,696,651","19,791,509",1.57
2014,11,Fox Searchlight,10,"$147,030,524","17,996,386",1.43
2014,12,Focus Features,9,"$100,876,853","12,347,225",0.98
2014,13,Pure Flix Entertainment,1,"$60,755,732","7,436,442",0.59
2014,14,Sony Pictures Classics,21,"$45,097,849","5,519,923",0.44
2014,15,IFC Films,35,"$31,772,291","3,888,879",0.31
2014,16,Clarius Entertainment,3,"$26,865,605","3,288,322",0.26
2014,17,Roadside Attractions,12,"$26,249,990","3,212,966",0.26
2014,18,FilmDistrict,1,"$26,068,955","3,190,814",0.25
2014,19,Freestyle Releasing,12,"$17,550,036","2,148,100",0.17
2014,20,UTV Communications,9,"$17,480,025","2,139,533",0.17
2014,21,A24,11,"$12,303,718","1,505,955",0.12
2014,22,RADiUS-TWC,15,"$12,181,797","1,491,032",0.12
2014,23,CBS Films,5,"$11,353,281","1,389,628",0.11
2014,24,Lionsgate/Roadside Attractions,3,"$9,926,383","1,214,979",0.10
2014,25,Music Box Films,17,"$7,367,175","901,727",0.07
2014,26,Purdie Distribution,2,"$6,602,432","808,130",0.06
2014,27,National Geographic Entertainment,1,"$6,304,112","771,617",0.06
2014,28,Eros Entertainment,7,"$5,967,502","730,414",0.06
2014,29,MacGillivray Freeman Films,1,"$5,238,809","641,225",0.05
2014,30,Magnolia Pictures,33,"$5,187,233","634,894",0.05
2014,31,Cohen Media Group,8,"$4,947,359","605,548",0.05
2014,32,Samuel Goldwyn Films,8,"$4,770,501","583,901",0.05
2014,33,Entertainment One,8,"$4,134,752","506,087",0.04
2014,34,Alchemy,4,"$3,999,949","489,588",0.04
2014,35,China Lion Film Distribution,10,"$3,296,875","403,529",0.03
2014,36,FIP,2,"$3,204,367","392,210",0.03
2014,37,CJ Entertainment,2,"$2,927,830","358,363",0.03
2014,38,ShortsHD,1,"$2,357,890","288,603",0.02
2014,39,Screen Media Films,1,"$2,090,607","255,888",0.02
2014,40,Janus Films,1,"$1,934,973","236,838",0.02
2014,41,Abramorama Films,7,"$1,787,390","218,771",0.02
2014,42,GKIDS,3,"$1,729,464","211,684",0.02
2014,43,"One Media, LLC",1,"$1,557,494","190,635",0.02
2014,44,Mongrel Media,18,"$1,529,922","187,251",0.01
2014,45,TriBeca Films,10,"$1,299,430","159,044",0.01
2014,46,Codeblack Entertainment,1,"$1,189,612","145,607",0.01
2014,47,Drafthouse Films,12,"$1,074,184","131,472",0.01
2014,48,Ten Furlongs,1,"$1,069,454","130,900",0.01
2014,49,Reliance Entertainment,2,"$1,043,878","127,769",0.01
2014,50,Kino Lorber,27,"$1,030,309","126,095",0.01
2014,51,Counterpoint Films & Self-Realization Fellowship,1,"$1,001,998","122,643",0.01
2014,52,Zeitgeist,6,"$855,048","104,654",0.01
2014,53,Atlas Distribution,1,"$851,690","104,246",0.01
2014,54,Hammond Entertainment,1,"$795,755","97,399",0.01
2014,55,IFC Midnight,3,"$757,632","92,732",0.01
2014,56,IMAX Films,1,"$728,699","89,192",0.01
2014,57,Adopt Films,3,"$715,096","87,525",0.01
2014,58,CODEBLACK Films/Lionsgate,1,"$706,547","86,480",0.01
2014,59,Strand,13,"$668,053","81,763",0.01
2014,60,Oscilloscope Pictures,9,"$604,631","74,000",0.01
2014,61,Future Educational Films,1,"$601,934","73,676",0.01
2014,62,International Film Circuit,6,"$582,246","71,263",0.01
2014,63,Hannover House,1,"$509,916","62,413",0.00
2014,64,American Experience/PBS Films,1,"$440,031","53,859",0.00
2014,65,Well Go USA,8,"$417,201","51,060",0.00
2014,66,Cinedigm,4,"$415,317","50,832",0.00
2014,67,Monterey Media,12,"$393,199","48,123",0.00
2014,68,Reliance Big Pictures,1,"$380,011","46,512",0.00
2014,69,Film Movement,6,"$370,269","45,318",0.00
2014,70,Picturehouse,1,"$369,911","45,276",0.00
2014,71,Area 23a,1,"$365,522","44,739",0.00
2014,72,Amplify,2,"$360,463","44,119",0.00
2014,73,XLrator Media,1,"$340,911","41,727",0.00
2014,74,Bond/360,2,"$337,686","41,331",0.00
2014,75,Cinema Purgatorio,2,"$332,942","40,751",0.00
2014,76,Variance Films,8,"$324,759","39,747",0.00
2014,77,Yash Raj Films,2,"$320,083","39,176",0.00
2014,78,ABCKO Films,1,"$293,680","35,946",0.00
2014,79,JSC Entertainment,1,"$292,824","35,841",0.00
2014,80,Big World Pictures,5,"$273,608","33,487",0.00
2014,81,Rialto Pictures,10,"$265,493","32,491",0.00
2014,82,White Hill Production,1,"$265,000","32,435",0.00
2014,83,First Run Features,18,"$258,821","31,672",0.00
2014,84,B4U Movies,1,"$255,000","31,211",0.00
2014,85,Five & Two Pictures,1,"$246,969","30,228",0.00
2014,86,Long Shot Factory,2,"$233,622","28,594",0.00
2014,87,Proud Mother Pictures,1,"$202,911","24,836",0.00
2014,88,Zipporah,2,"$194,598","23,818",0.00
2014,89,Rocky Mountain Pictures,4,"$191,424","23,428",0.00
2014,90,Distrib Films,5,"$183,544","22,462",0.00
2014,91,Lorimar Motion Pictures,1,"$171,795","21,027",0.00
2014,92,DisruptiveLA,1,"$149,879","18,345",0.00
2014,93,SenArt Films,1,"$143,178","17,524",0.00
2014,94,MGM,1,"$135,370","16,569",0.00
2014,95,Sundance Selects,3,"$131,713","16,119",0.00
2014,96,High Top Releasing,1,"$125,106","15,312",0.00
2014,97,Dada Films,4,"$101,325","12,400",0.00
2014,98,Saboteur Media,1,"$101,310","12,400",0.00
2014,99,Submarine Deluxe,2,"$92,887","11,368",0.00
2014,100,Starz Media,3,"$90,878","11,122",0.00
2014,101,Radius,1,"$73,892","9,044",0.00
2014,102,Noujaim Films,1,"$71,290","8,725",0.00
2014,103,Riverrain,1,"$70,095","8,579",0.00
2014,104,The Film Desk,1,"$67,503","8,262",0.00
2014,105,Indican Pictures,5,"$64,375","7,877",0.00
2014,106,Eleven Arts,1,"$61,562","7,535",0.00
2014,107,Anchor Bay Entertainment,2,"$58,627","7,175",0.00
2014,108,Vitagraph Films,2,"$54,134","6,625",0.00
2014,109,Participant Media,1,"$50,735","6,209",0.00
2014,110,Spacey,1,"$49,591","6,069",0.00
2014,111,North/South Pictures,1,"$42,557","5,208",0.00
2014,112,Magnet Pictures,3,"$42,462","5,196",0.00
2014,113,Self Distributed,2,"$37,033","4,532",0.00
2014,114,APD/Cinema Conservancy,3,"$36,077","4,415",0.00
2014,115,Argot Pictures,1,"$33,416","4,090",0.00
2014,116,Gravitas Ventures,1,"$31,900","3,904",0.00
2014,117,"Documented Film, LLC",1,"$30,662","3,752",0.00
2014,118,"Moving Visions Entertainment, Inc.",1,"$28,951","3,543",0.00
2014,119,Variance Films/Syndicado,1,"$25,866","3,165",0.00
2014,120,Paladin,1,"$24,545","3,004",0.00
2014,121,Riot Studios,1,"$23,689","2,899",0.00
2014,122,Richmond Media Entertainment,1,"$19,480","2,384",0.00
2014,123,Stage 6 Samuel Goldwyn Films,1,"$16,971","2,077",0.00
2014,124,FilmRise,1,"$16,878","2,065",0.00
2014,125,Anderson Digital,1,"$13,385","1,638",0.00
2014,126,"Touch the Wall, LLC",1,"$12,156","1,487",0.00
2014,127,Revolver Entertainment,1,"$12,111","1,482",0.00
2014,128,"Shoot First, Inc.",1,"$11,021","1,348",0.00
2014,129,Rada Film Group,1,"$10,317","1,262",0.00
2014,130,Trinity Film,1,"$7,051",863,0.00
2014,131,Vagrant Films,1,"$6,960",851,0.00
2014,132,Film Forum,1,"$5,868",718,0.00
2014,133,Cinema Libre,1,"$5,816",711,0.00
2014,134,Goodface Films,1,"$5,588",683,0.00
2014,135,Baxter Brothers,1,"$5,418",663,0.00
2014,136,Hiltz Squared,1,"$4,907",600,0.00
2014,137,Artists Public Domain/Cinema Conservancy,2,"$4,776",584,0.00
2014,138,The Vladar Company,1,"$4,674",572,0.00
2014,139,ArtMattan Productions,1,"$4,506",551,0.00
2014,140,Shout! Factory,1,"$4,091",500,0.00
2014,141,Scarlet Sky Productions,1,"$3,648",446,0.00
2014,142,Brothers' Ink Productions,1,"$3,496",427,0.00
2014,143,Velvet Film,1,"$3,000",367,0.00
2014,144,Driving With Our Eyes Shut,1,"$2,443",299,0.00
2014,145,RAM Releasing,1,"$2,340",286,0.00
2014,146,The Film Collaborative ,1,"$1,822",223,0.00
2014,147,"Left of Center Entertainment, LLc",1,"$1,626",199,0.00
2014,148,Reel Diva Consultants,1,"$1,267",155,0.00
2014,149,Archstone Entertainment,1,"$1,081",132,0.00
2014,150,Doppelganger Releasing,1,$806,98,0.00
2015,1,Universal,24,"$2,458,753,995","291,667,141",22.04
2015,2,Walt Disney,15,"$2,340,675,473","277,660,192",20.98
2015,3,Warner Bros.,39,"$1,568,122,153","186,016,847",14.06
2015,4,20th Century Fox,26,"$1,303,466,089","154,622,311",11.68
2015,5,Sony Pictures,20,"$965,141,887","114,488,955",8.65
2015,6,Paramount Pictures,17,"$699,155,047","82,936,534",6.27
2015,7,Lionsgate,29,"$625,356,884","74,182,297",5.61
2015,8,Weinstein Co.,14,"$303,884,529","36,047,980",2.72
2015,9,Fox Searchlight,11,"$119,254,185","14,146,405",1.07
2015,10,Focus Features,13,"$117,551,407","13,944,408",1.05
2015,11,STX Entertainment,2,"$63,906,299","7,580,817",0.57
2015,12,CBS Films,2,"$60,224,100","7,144,021",0.54
2015,13,Sony Pictures Classics,23,"$60,018,082","7,119,571",0.54
2015,14,Open Road,7,"$53,866,100","6,389,808",0.48
2015,15,A24,12,"$52,531,911","6,231,538",0.47
2015,16,Broad Green Pictures,5,"$34,483,152","4,090,525",0.31
2015,17,Relativity,5,"$33,280,840","3,947,902",0.30
2015,18,Pure Flix Entertainment,2,"$27,366,199","3,246,286",0.25
2015,19,Eros Entertainment,14,"$24,099,993","2,858,828",0.22
2015,20,Bleecker Street,5,"$22,629,060","2,684,347",0.20
2015,21,Roadside Attractions,10,"$20,338,560","2,412,636",0.18
2015,22,Miramax/Roadside Attractions,1,"$17,737,646","2,104,109",0.16
2015,23,RADiUS-TWC,10,"$17,427,393","2,067,302",0.16
2015,24,EuropaCorp,2,"$16,054,422","1,904,438",0.14
2015,25,IFC Films,28,"$10,494,469","1,244,880",0.09
2015,26,UTV Communications,6,"$9,237,149","1,095,744",0.08
2015,27,FUNimation,4,"$8,611,716","1,021,554",0.08
2015,28,Magnolia Pictures,26,"$7,281,968","863,803",0.07
2015,29,High Top Releasing,1,"$7,192,291","853,178",0.06
2015,30,Bluesky Cinemas,1,"$6,738,000","799,288",0.06
2015,31,China Lion Film Distribution,20,"$6,544,070","776,273",0.06
2015,32,Fox International,6,"$6,274,169","744,266",0.06
2015,33,Samuel Goldwyn Films,4,"$5,108,417","605,978",0.05
2015,34,Music Box Films,14,"$4,947,857","586,927",0.04
2015,35,Freestyle Releasing,16,"$4,935,127","585,416",0.04
2015,36,Well Go USA,10,"$4,882,472","579,173",0.04
2015,37,CJ Entertainment,4,"$3,785,791","449,084",0.03
2015,38,Unison/Paladin,1,"$3,469,224","411,533",0.03
2015,39,IMAX Films,1,"$3,201,391","379,761",0.03
2015,40,The Orchard,8,"$3,136,634","372,076",0.03
2015,41,Cohen Media Group,10,"$2,679,132","317,805",0.02
2015,42,Alchemy,6,"$2,664,532","316,075",0.02
2015,43,Amazon Studios/Roadside Attractions,1,"$2,601,330","308,580",0.02
2015,44,ShortsHD,1,"$2,412,493","286,179",0.02
2015,45,Clarius Entertainment,2,"$2,254,212","267,403",0.02
2015,46,Yash Raj Films,2,"$2,140,443","253,907",0.02
2015,47,Cinelou Releasing,1,"$1,951,776","231,527",0.02
2015,48,Mongrel Media,7,"$1,920,354","227,797",0.02
2015,49,MacGillivray Freeman Films,1,"$1,852,230","219,718",0.02
2015,50,GKIDS,5,"$1,729,807","205,194",0.02
2015,51,National Geographic Entertainment,1,"$1,715,647","203,516",0.02
2015,52,Kino Lorber,36,"$1,414,449","167,768",0.01
2015,53,Sundance Selects,3,"$1,352,224","160,405",0.01
2015,54,Excel Entertainment,1,"$1,348,630","159,979",0.01
2015,55,Gathr Films,2,"$1,316,829","156,207",0.01
2015,56,Abramorama Films,5,"$1,152,195","136,677",0.01
2015,57,Purdie Distribution,3,"$1,147,476","136,117",0.01
2015,58,Picturehouse,1,"$1,009,984","119,808",0.01
2015,59,Pure Flix / Samuel Goldwyn Films,1,"$1,004,105","119,110",0.01
2015,60,Oscilloscope Pictures,8,"$981,438","116,418",0.01
2015,61,Rialto Pictures,11,"$749,167","88,863",0.01
2015,62,Gravitas Ventures,5,"$745,168","88,392",0.01
2015,63,Eleven Arts,2,"$742,823","88,115",0.01
2015,64,International Film Circuit,5,"$691,639","82,042",0.01
2015,65,Entertainment One,3,"$659,243","78,201",0.01
2015,66,Amplify,2,"$632,032","74,973",0.01
2015,67,Drafthouse Films,11,"$620,145","73,559",0.01
2015,68,Cinema Guild,7,"$578,641","68,638",0.01
2015,69,Reliance Entertainment,2,"$565,284","67,056",0.01
2015,70,Janus Films,4,"$555,196","65,857",0.00
2015,71,Strand,17,"$528,050","62,632",0.00
2015,72,PBS Distribution,1,"$516,893","61,315",0.00
2015,73,Counterpoint Films & Self-Realization Fellowship,1,"$509,752","60,468",0.00
2015,74,Film Movement,13,"$484,198","57,430",0.00
2015,75,Submarine Deluxe,4,"$431,613","51,198",0.00
2015,76,The Ciesla Foundation,1,"$426,891","50,639",0.00
2015,77,Five & Two Pictures,1,"$422,588","50,129",0.00
2015,78,Informant Media,1,"$366,474","43,472",0.00
2015,79,Aspiration Media,1,"$347,321","41,200",0.00
2015,80,RiverRain / Ripple Effect,1,"$316,117","37,499",0.00
2015,81,IFC Midnight,4,"$303,420","35,990",0.00
2015,82,FilmRise,2,"$275,629","32,695",0.00
2015,83,PlayNow Enterprise,1,"$240,214","28,495",0.00
2015,84,The Vladar Company,2,"$234,313","27,794",0.00
2015,85,Starz Digital Media,2,"$229,686","27,245",0.00
2015,86,Atlas Distribution,1,"$228,136","27,062",0.00
2015,87,IDP/Samuel Goldwyn Films,2,"$176,360","20,920",0.00
2015,88,Adopt Films,2,"$172,491","20,460",0.00
2015,89,Zipporah,2,"$167,072","19,817",0.00
2015,90,Dada Films,2,"$166,595","19,761",0.00
2015,91,First Run Features,15,"$164,883","19,552",0.00
2015,92,Film Arcade,4,"$157,198","18,645",0.00
2015,93,Argot Pictures,2,"$143,009","16,963",0.00
2015,94,HBO Documentary Films,2,"$142,596","16,915",0.00
2015,95,Indican Pictures,15,"$135,913","16,115",0.00
2015,96,Vitagraph Films,2,"$127,472","15,120",0.00
2015,97,Zeitgeist,4,"$126,788","15,038",0.00
2015,98,TriBeca Films,6,"$117,337","13,916",0.00
2015,99,FilmBuff,1,"$113,169","13,424",0.00
2015,100,Proud Mother Pictures,1,"$98,057","11,631",0.00
2015,101,Unstuck LLC,1,"$91,302","10,830",0.00
2015,102,Distrib Films,9,"$82,941","9,834",0.00
2015,103,Monterey Media,12,"$82,215","9,746",0.00
2015,104,Image Entertainment,1,"$78,400","9,300",0.00
2015,105,Rocky Mountain Pictures,1,"$72,717","8,625",0.00
2015,106,Icarus Films,2,"$64,543","7,656",0.00
2015,107,Northern Arts Entertainment,1,"$56,744","6,731",0.00
2015,108,Cinema Libre,3,"$51,272","6,081",0.00
2015,109,BBC Worldwide North America,1,"$50,921","6,040",0.00
2015,110,Truth Aid/Amplify,1,"$49,667","5,891",0.00
2015,111,Monument Releasing,2,"$44,755","5,308",0.00
2015,112,In The Light Productions LLC,1,"$41,336","4,903",0.00
2015,113,Showtime Original,1,"$39,347","4,667",0.00
2015,114,Big World Pictures,4,"$38,585","4,575",0.00
2015,115,Radius,1,"$37,151","4,406",0.00
2015,116,Archstone Entertainment,3,"$33,913","4,022",0.00
2015,117,Cinedigm/Film Arcade,1,"$32,251","3,825",0.00
2015,118,Resident Artist,1,"$30,168","3,578",0.00
2015,119,Participant Media,1,"$29,725","3,526",0.00
2015,120,Screen Media Films,2,"$29,098","3,450",0.00
2015,121,Lionsgate/Roadside Attractions,1,"$27,532","3,265",0.00
2015,122,American Experience/PBS Films,1,"$26,083","3,094",0.00
2015,123,Honora Productions,2,"$23,047","2,733",0.00
2015,124,Kino International,1,"$22,382","2,655",0.00
2015,125,Bramacharia LLC,1,"$20,441","2,424",0.00
2015,126,Paladin,1,"$20,136","2,388",0.00
2015,127,Plymptoons,1,"$15,077","1,788",0.00
2015,128,"Time and Tide Productions, Inc.",1,"$15,000","1,779",0.00
2015,129,Cafe Pictures,1,"$14,616","1,733",0.00
2015,130,Fork Films,1,"$12,267","1,455",0.00
2015,131,Anchor Bay/Freestyle,1,"$10,970","1,301",0.00
2015,132,Future Educational Films,1,"$10,783","1,279",0.00
2015,133,Autlook Films,1,"$10,172","1,206",0.00
2015,134,City Drive Films,1,"$10,021","1,188",0.00
2015,135,The Film Desk,2,"$7,957",943,0.00
2015,136,Saboteur Media,1,"$7,416",879,0.00
2015,137,Bond/360,1,"$6,905",819,0.00
2015,138,Doppelganger Releasing,1,"$6,334",751,0.00
2015,139,Candy Factory Films,1,"$5,654",670,0.00
2015,140,Hanover Multimedia,1,"$4,950",587,0.00
2015,141,ArtMattan Productions,1,"$4,593",544,0.00
2015,142,Hiltz Squared,1,"$4,196",497,0.00
2015,143,Myriad Entertainment Group,1,"$4,076",483,0.00
2015,144,Dark Frames,1,"$3,778",448,0.00
2015,145,Reel One Entertainment / Supremacy Films,1,"$3,442",408,0.00
2015,146,Zell-Koj Studio,1,"$1,739",206,0.00
